_id,HelpComSummary
67299dbda23f7e5639814e24,"Updates the cluster settings using the provided `Settings` object. The `client()` method is called on the `RestClient` instance to retrieve a new `Request` object that represents the update request, and then the `addXContentBody()` method is called to add the `body` of the request, which is the `Settings` object in this case. Finally, the `performRequest()` method is called on the client to send the request to the Elasticsearch cluster."
67299dbda23f7e5639814e25,"This method dispatches a REST request to the appropriate controller, while preserving the current thread context. The thread context is stashed before dispatching the request and restored after the response has been received. This ensures that any headers or other context information set by the request is not lost during the processing of the request."
67299dbda23f7e5639814e26,"The `lookupBinary` method takes in three parameters: a `Class<?>` object representing the type of the first operand, a `Class<?>` object representing the type of the second operand, and a `String` representing the name of the operator."
67299dbda23f7e5639814e27,"The function takes a single parameter, which is an instance of the `Class<?>` class representing the type of the array or map being indexed."
67299dbda23f7e5639814e28,"Finds a result in the given collection using the specified function."
67299dbda23f7e5639814e29,"Visits a user-defined expression node and checks if it has any necessary decorations before proceeding with its visit."
67299dbda23f7e5639814e2a,"This function adds an additional field to a map of fields."
67299dbda23f7e5639814e2b,"Sets the ignoreUnmapped parameter for this query builder. If set to true, the query will ignore unmapped fields and not return any error. If set to false, the query will throw an exception if there are unmapped fields. The default value is false."
67299dbda23f7e5639814e2c,"This method tests the `decodeForSyntheticSource` and `encode` methods of the `ScaledFloatFieldMapper` class by generating a random long value, scaling it up by a random factor, then encoding the scaled value and decoding the encoded value back to its original form. The test asserts that the encoded value matches the original value."
67299dbda23f7e5639814e2d,"Stops the APM server."
67299dbda23f7e5639814e2e,"`void deleteWithRetry(Path path) throws IOException`: This method recursively deletes the given file or directory and all its contents, with retries in case of interruptions."
67299dbda23f7e5639814e2f,"Syncs the given source root directory with the destination root directory using hard links."
67299dbda23f7e5639814e30,"This method is a JUnit test helper function that registers a new client with the CI2OP server using the `registerClients` method."
67299dbda23f7e5639814e31,"The method pauses the execution of the watch and logs a message with the reason provided."
67299dbda23f7e5639814e32,"The `clearAllocationIds()` function is a private method that returns a `boolean` value indicating whether the allocation IDs were cleared successfully. The function takes no arguments and does not have any side effects beyond returning a value."
67299dbda23f7e5639814e33,"The method `postIndex` is an override of the `postIndex` method in the `Engine.PostIndex` interface."
67299dbda23f7e5639814e34,"The method checks if the index name associated with the `shardId` matches any of the watch indices in the configuration."
67299dbda23f7e5639814e35,"The method takes a `Settings` object as input. It creates a new `Settings.Builder` object to build a new settings object with only the allowed settings keys."
67299dbda23f7e5639814e36,"it attempts to register an execution with a unique identifier `id`. If the execution is successfully registered, the function returns `true`. Otherwise, it throws an `IllegalStateException` if the executions are sealed and cannot be further registered."
67299dbda23f7e5639814e37,"Pauses the executor by setting the `paused` flag to true and draining the execution queue using the `clearExecutionsAndQueue` method."
67299dbda23f7e5639814e38,"Clears all executions from the current queue and drains the queue to a new list. The stopped listener will be notified when all executions have been cleared and the queue has been emptied. Returns the number of tasks that were cancelled."
67299dbda23f7e5639814e39,"The function takes an `Iterable<TriggerEvent>` as input and returns a tuple of two lists, where one list contains `TriggeredWatch` objects and the other list contains `TriggeredExecutionContext` objects."
67299dbda23f7e5639814e3a,"This method clears all executions that have been queued up by the Watcher service. It does this by setting the current executions to an empty set, and then waiting for any currently running executions to finish. Once they are finished, it calls the `stoppedListener` callback to notify the caller that the Watcher service has stopped."
67299dbda23f7e5639814e3b,"This method returns a concrete index for the given name, based on the provided metadata. It first retrieves the `IndicesLookup` from the metadata and then checks if there is an entry for the given name. If there is no entry, it returns null. Otherwise, it checks if the index abstraction type is alias and has more than one indices associated with it. If this is the case, it throws an IllegalStateException with a formatted message indicating that the alias points to multiple indices and does not have a designated write index. Finally, it retrieves the concrete index from the index abstraction using the `getWriteIndex` method or the last index in the list of associated indices if the write index is null."
67299dbda23f7e5639814e3c,"The `check` method in the given code is a helper function that takes a `long` argument, `time`, and checks if it is less than the scheduled time, `scheduledTime`. If it is, it returns `-1`. Otherwise, it sets the previous scheduled time to the current time if it has not been set before, then calculates the next scheduled time after the given start time using the `nextScheduledTimeAfter` method and returns that value. The `nextScheduledTimeAfter` method takes two long arguments, `startTime` and `time`, and returns a long value that represents the next scheduled time after the given start time."
67299dbda23f7e5639814e3d,"Removes the value associated with the specified key from the given map and returns it as a specific type."
67299dbda23f7e5639814e3e,"Moves the model ID from the task settings to the service settings."
67299dbda23f7e5639814e3f,"Positions the XContentParser at the token after the specified field, or throws an IllegalStateException if the field is not found."
67299dbda23f7e5639814e40,"This method calculates the time to reserve a specified number of tokens based on the current state of the token bucket. The calculation takes into account the number of accumulated tokens, as well as the desired number of tokens to reserve. The resulting time value is returned in microseconds."
67299dbda23f7e5639814e41,"this method is used to reserve a certain number of tokens and returns an instance of `TimeValue`, allowing the caller to determine how much time they need to wait before more tokens can be reserved."
67299dbda23f7e5639814e42,"Test that shard status is complete on non-data nodes after node shutdown."
67299dbda23f7e5639814e43,"Renews a retention lease on the leader shard with the specified ID, and returns an empty optional if successful, or an optional containing a `RetentionLeaseNotFoundException` if the retention lease was not found."
67299dbda23f7e5639814e44,"The `validateSettings` method is a private static method that validates the settings of an index by comparing them against each other to ensure they are identical."
67299dbda23f7e5639814e45,"Returns a view of the specified list that has limit and offset parameters applied to it."
67299dbda23f7e5639814e46,"it returns true if there are any candidates following a specific stage, and false otherwise."
67299dbda23f7e5639814e47,"Returns the string between two given markers. If either marker is not found, returns an empty string."
67299dbda23f7e5639814e48,"Marks an error in policy retrieval for a specific index in the lifecycle management system."
67299dbda23f7e5639814e49,"This method puts an ILM history item into the data stream for indexing."
67299dbda23f7e5639814e4a,"The `equals()` method has been updated to compare the `key` and `value` fields of both objects. This ensures that only nodes with the same key-value pair are considered equal."
67299dbda23f7e5639814e4b,"Freezes the current time of this clock at its current value."
67299dbda23f7e5639814e4c,"Unfreezes the clock, allowing it to tick normally again."
67299dbda23f7e5639814e4d,"Fast forwards the time by a specified number of seconds."
67299dbda23f7e5639814e4e,"This method rewinds the time by a specified number of seconds, using the helper functions `timeValueSeconds` and `rewind`."
67299dbda23f7e5639814e4f,"This method checks if the status is active by returning a boolean value indicating whether the `checkAgainstStatus` method returns true when passed a Predicate that checks if the status is active. The `checkAgainstStatus` method takes a Predicate as an argument and uses it to check against the current status. If the Predicate returns true, the method returns true, otherwise it returns false."
67299dbda23f7e5639814e50,"Checks if the feature is allowed and starts tracking usage if so."
67299dbda23f7e5639814e51,"The checkWithoutTracking() function checks whether a particular XPack license state is allowed, without tracking the result."
67299dbda23f7e5639814e52,"The `onCheck` function is called when a condition is met or not met, and it updates the status of an action. If the condition is met, it sets the timestamp of the last time the condition was met to the current timestamp. If the condition is not met, it resets the acknowledgement status of all actions to await successful execution. The function also uses the `resetAckStatus` method to reset the acknowledgement status of an action if it has already been set to awaiting successful execution."
67299dbda23f7e5639814e53,"This method creates a `Rounding.Prepared` object based on an interval and time zone. It first converts the interval to a string using the `toString()` method, then calls the `createRounding(String, ZoneId)` helper function with the resulting string and the specified time zone. The return value of this function is then returned by the `createRounding` method."
67299dbda23f7e5639814e54,"This method validates the given expression and returns true if it is valid, false otherwise."
67299dbda23f7e5639814e55,"This method creates a response to an API request, using the `indexResponse` helper method to index the response data into the Elasticsearch cluster."
67299dbda23f7e5639814e56,"Gets a response from an index by its async execution ID, and passes it to a listener. The response is parsed and returned as an object of type `R`, which must implement the `RealtimeRequest` interface."
67299dbda23f7e5639814e57,"Sets the internal user for this instance."
67299dbda23f7e5639814e58,"The `check` function checks whether an action is allowed for a given group. "
67299dbda23f7e5639814e59,"Validates that the given `application` name does not contain any invalid characters or wildcards."
67299dbda23f7e5639814e5a,"Verifies whether the given hash matches the data using a Hasher instance."
67299dbda23f7e5639814e5b,"Writes the current authentication to the thread context."
67299dbda23f7e5639814e5c,"This method generates a salt using the bcrypt algorithm. It takes an integer argument representing the number of rounds to use in generating the salt, and returns a String representation of the salt. If the input value for `log_rounds` is less than 10 or greater than 30, this method will throw an `IllegalArgumentException`. This method uses the `encode_base64` method from the `SecureRandom` class to generate random bytes that are then used as the salt. The output of this method is a String in the format `$2a$[log_rounds]$[salt]`, where `[log_rounds]` is the input value for the number of rounds and `[salt]` is the generated salt."
67299dbda23f7e5639814e5d,"Generates a salt using the BCrypt algorithm, returning a string that can be used as a salt for hashing passwords."
67299dbda23f7e5639814e5e,"this method provides a convenient way to determine whether aligning checkpoints is disabled or not for a given `SettingsConfig`, which can be useful in various scenarios where this information is needed."
67299dbda23f7e5639814e5f,"It creates a `BitSet` object called `shortFieldMask` that represents a mask of short fields in a list of lists of strings."
67299dbda23f7e5639814e60,"this method helps to compare two rows based on the fields specified in the `fieldMask`, while ignoring any fields that do not exist in both rows."
67299dbda23f7e5639814e61,"the summary provides a high-level overview of the purpose and functionality of the `calculateMatchWeights()` function, but it does not provide any detailed information about the implementation details or helper functions used in the method."
67299dbda23f7e5639814e62,"The `canCreateFromSample` method checks whether a sample string can be used to create a new index. It first checks if the sample contains no newlines, and then if it contains fewer than two non-blank lines. If both conditions are met, the method returns true and adds a ""Deciding sample is text"" explanation to the `explanation` list. Otherwise, it returns false and adds an ""Not text because [reasons]"" explanation to the `explanation` list."
67299dbda23f7e5639814e63,"The function iterates over the `pattern` iterable, and for each pattern, it checks if there is a matching expression in the `target` list. If a match is found, the function replaces the matched expression with the result of applying the `replacer` function to the two arguments. The `originalExpressions` list is also updated with the replacement expression. The function returns `true` if any replacement was made, and `false` otherwise."
67299dbda23f7e5639814e64,"This function applies the specified URL to the builder. It uses the `getUriParts` method to get the URI parts from the URL and then sets them on the builder using the `setting` method. If the URL is not a valid URI, it throws an IllegalArgumentException."
67299dbda23f7e5639814e65,"The purpose of this method is to convert a signed long value into an unsigned BigInteger object."
67299dbda23f7e5639814e66,"Counts the number of times a coordinate appears in an array of coordinates starting from the last element and moving backwards. Uses the `equalAsInts2d` helper method to compare coordinates."
67299dbda23f7e5639814e67,"Adjusts the circuit breaker by adding the specified amount of bytes. If the new total is greater than the maximum allowed value, a {@link CircuitBreakingException} is thrown. The function also checks for potential tripping of the circuit breaker."
67299dbda23f7e5639814e68,"The ascending function takes an IntBlock values, an int firstValue, and an int count as parameters. It returns the average of the first count elements of the array starting at position firstValue. The function first calculates the middle index of the range of interest by calculating (firstValue + count / 2). If the count is odd, it simply returns the value at that index. Otherwise, it computes the average of the two surrounding values using the avgWithoutOverflow helper method and returns the result."
67299dbda23f7e5639814e69,"This method checks if a given rounding configuration is valid and will not cause any errors when applied to a list of dates. It does this by first preparing the rounding configuration using the `prepareForUnknown()` method, then iterating over the list of dates and calling the `round()` and `nextRoundingValue()` methods on the prepared rounding configuration. If any of these methods return an invalid value or throw an exception, the method will return false to indicate that the rounding configuration is not valid. Otherwise, it will return true to indicate that the rounding configuration is valid."
67299dbda23f7e5639814e6a,"This method evaluates a given `Block` and returns a new `Block` containing the ascending values of the input block. If any position in the input block contains no values, then the corresponding position in the output block will contain a null value. The method uses a helper class called `MvMax` to find the maximum value of each position in the input block and returns a new `Block` containing these values."
67299dbda23f7e5639814e6b,"The function takes a `ClusterState` object as an argument and uses it to retrieve metadata about the current cluster state."
67299dbda23f7e5639814e6c,"This method generates a set of random byte ranges with the specified length. The ranges are non-overlapping and non-contiguous, and the start and end positions are randomly generated within the given length. The method uses a helper function called `randomLongBetween` to generate random long values between two boundaries, and another helper function called `max` to compare and return the maximum value of two AutoscalingResources objects."
67299dbda23f7e5639814e6d,"The `finish` method is used to signal that a certain number of bytes have been read from the buffer."
67299dbda23f7e5639814e6e,"Determines if a node is safe to shut down based on the current state of the cluster. Returns `true` if the node can be safely shut down, and `false` otherwise."
67299dbda23f7e5639814e6f,"Finishes reporting of datafeed timing stats."
67299dbda23f7e5639814e70,"Isolates the datafeed job"
67299dbda23f7e5639814e71,"Returns an OptionalInt representing the common prefix between two byte arrays. The prefix is calculated by finding the first position where the two arrays disagree, and returning the value of that position if it exists. If no such position exists, an empty OptionalInt is returned."
67299dbda23f7e5639814e72,"Returns a sorted list of the top transaction IDs in descending order based on their frequency."
67299dbda23f7e5639814e73,"Returns the top item IDs in this index."
67299dbda23f7e5639814e74,"Computes the logarithmic probability of a given number of successes in a binomial experiment with a fixed number of trials and a known probability of success. The implementation uses a recursive approach to compute the probability, which is more efficient than computing the exact probability for large values of `n`. The function handles out-of-range inputs by returning `Double.NEGATIVE_INFINITY`."
67299dbda23f7e5639814e75,"The method calculates the logarithm of the probability of a binomial distribution with `n` trials and successes `x`."
67299dbda23f7e5639814e76,"The method checks whether the instance has been recently refreshed by comparing its last update time with the current time plus the staleness duration."
67299dbda23f7e5639814e77,"Returns the memory requirement of the anomaly detector job with the given ID."
67299dbda23f7e5639814e78,"This method returns the memory requirement for a data frame analytics job with the specified ID. It does this by first checking if the node is a master node, and then returning the memory requirement for the corresponding task name and ID. If the node is not a master node, it logs a warning message and returns null."
67299dbda23f7e5639814e79,"Refreshes the memory tracker with the latest information from the persistent tasks metadata."
67299dbda23f7e5639814e7a,"The function returns a `FlushAcknowledgement` object that represents the acknowledgement received from a flush operation. If the flush operation failed, this object will be null."
67299dbda23f7e5639814e7b,"Creates a new TimeRange object with the specified start and end times."
67299dbda23f7e5639814e7c,"Deletes all annotations for a given job."
67299dbda23f7e5639814e7d,"Persists a bucket to the Elasticsearch index. If the supplied bucket has records, it creates a copy with records removed because we never persist nested records in buckets."
67299dbda23f7e5639814e7e,"Deletes all interim results associated with a job."
67299dbda23f7e5639814e7f,"The `flush` method is responsible for flushing the buffered data to the channel. It takes an `ActionListener<Void>` as a parameter, which will be notified when the flush operation is complete. The method first checks if the channel is closed and, if so, it fails any queued writes and returns immediately. If the channel is not closed, it calls the `doFlush` helper function to actually flush the data."
67299dbda23f7e5639814e80,"this function tests the behavior of the `assertH3CellInflation` method for different values of the inflation factor and compares the results to the expected outcomes, which are determined using the JUnit matchers."
67299dbda23f7e5639814e81,"It sets a value for a given tile (specified by its x and y coordinates) in a GeoShapeCellValues object."
67299dbda23f7e5639814e82,"the `intersectsBbox` method is a simple way to check whether two bounding boxes intersect with each other. It uses helper methods to perform more complex operations, such as checking for disjointness and crossing the prime meridian."
67299dbda23f7e5639814e83,"This function takes in two double values `x` and `y`, representing a point in 2D space. It then checks if the given point lies within the bounding box of this geometry using the `boxesAreDisjoint` method. If the point is not disjoint with the bounding box, it calls the `H3CartesianUtil.relatePoint` method to determine the relationship between the point and the geometry. The return value of this method is a `GeoRelation` enum value indicating whether the point is inside, outside, or on the boundary of the geometry."
67299dbda23f7e5639814e84,"It returns the last commit generation number of a Lucene index, which is the largest segment generation number among all segments in the index."
67299dbda23f7e5639814e85,"this method provides a convenient way to handle situations where there may be extra data at the end of a DataInput stream that needs to be skipped over."
67299dbda23f7e5639814e86,"This method generates a valid random instance name using the `randomAlphaOfLengthBetween()` method from the `org.opensearch.common.RandomizedTest` class. The generated name is then checked for validity using the `fromUserProvidedName()` method, which returns an object of type `Name` if the name is valid or an error message if it is not. If the generated name is not valid, this method will continue to generate new names until a valid one is found. The returned value is the valid random instance name."
67299dbda23f7e5639814e87,"The `createUserWithRunAsRole()` method creates a new user with a specified role, using the `put` method from the `ThreadPoolExecutor` class."
67299dbda23f7e5639814e88,"Invalidates all tokens for a given realm."
67299dbda23f7e5639814e89,"`getPartNumberForPosition` is a private method that takes a long argument representing the position of a file and returns an int value representing the part number for that position."
67299dbda23f7e5639814e8a,"Removes a key-value pair from the cache."
67299dbda23f7e5639814e8b,"Fails the task with a given exception and message. This method marks the task as failed and updates the persistent task state."
67299dbda23f7e5639814e8c,"Resolves an expression as root attributes by recursively resolving its references using the given alias map."
67299dbda23f7e5639814e8d,"Returns a {@link FieldAttribute} with the given name and type."
67299dbda23f7e5639814e8e,"The ""translate"" method increments the counters for the different time intervals (5 minutes, 15 minutes, and 24 hours) by using the ""inc"" method of the helper classes. It also checks if the current time is earlier than the earliest time in the counter, and resets the histories if it is. The method uses a write lock to ensure that only one thread can increment the counters at a time."
67299dbda23f7e5639814e8f,"Returns a ZonedDateTime representation of the given string in the format ""yyyy-MM-dd"" or ""yyyy-MM-dd'T'HH:mm:ss.SSSZ""."
67299dbda23f7e5639814e90,"Prints a message to the specified output writer, subject to the current level of verbosity."
67299dbda23f7e5639814e91,"The purpose of the `ijkToGeo` function is to convert an index's (i, j, k) coordinates to geographic coordinates in WGS84."
67299dbda23f7e5639814e92,"Normalizes the current instance by subtracting the minimum value of all three components (i, j, and k) from each component."
67299dbda23f7e5639814e93,"This method takes an integer argument `digit` and performs some operation on the instance fields of the class. The operation involves adding a unit vector to the current position, and then normalizing the resulting coordinates to ensure they are within a certain range."
67299dbda23f7e5639814e94,"the purpose of this function is to convert a point from the IJK coordinate system of a cube map to geographic coordinates. The res parameter can be used to control the level of detail or resolution of the resulting coordinates."
67299dbda23f7e5639814e95,"This function, `public static long h3ToChildrenSize(String h3Address, int childRes)`, takes a string representation of an H3 index and a child resolution as input, and returns the number of children at that resolution for that index. The function uses two helper functions: `h3ToChildrenSize()` and `stringToH3()`."
67299dbda23f7e5639814e96,"Returns the number of non-intersecting children of an H3 index at a specified resolution."
67299dbda23f7e5639814e97,"The Javadoc comment for the `northPolarH3` function summarizes its purpose and provides a brief description of its implementation. The summary states that the function returns an `long` value representing the H3 index at the north pole in the specified resolution. It also mentions that the function checks the validity of the resolution parameter using a helper function named `checkResolution`."
67299dbda23f7e5639814e98,"Returns the H3 index for the center of a resolution-specific hemisphere."
67299dbda23f7e5639814e99,"This method returns the maximum latitude of a great circle defined by two LatLng points. The method uses Clairaut's formula to compute the maximum latitude. The formula is based on the azimuth between the two points and the latitude of one of the points. The method takes into account the numerical precision of the computation and returns the maximum latitude within the specified precision limit."
67299dbda23f7e5639814e9a,"the function is designed to return the minimum latitude of a great circle passing through two points on the Earth's surface, using Clairaut's formula and taking into account the special case where the two points are opposite in latitude."
67299dbda23f7e5639814e9b,"The function takes in an integer parameter `face`, which represents the face of the hexagon, and returns a `LatLng` object that represents the geographical coordinates of the center of the hexagon on that face."
67299dbda23f7e5639814e9c,"This function takes a 64-bit H3 index `h` and rotates it counterclockwise by 60 degrees. The function first determines the resolution of the input index using `H3_get_resolution`, then it loops through each digit from the lowest resolution to the highest resolution, applying the `rotate60ccw` function on each digit. The resulting H3 index is then returned."
67299dbda23f7e5639814e9d,"The `consume` method takes in two doubles `x` and `y` and passes them to the `makePointErrorFor` helper function to create a new PointError object. If the number of points (`maxPoints`) has been reached, the method uses the `pointResetter` helper function to reset the last removed point before creating a new one with the given values. The method then calls the `consume` helper function again to consume the newly created point."
67299dbda23f7e5639814e9e,"This function takes a string hash as input and returns its encoded representation using a base-32 encoding scheme. The encoding is done in levels, with each level containing 5 bits of information. The length of the string is also included in the encoding to allow for efficient decoding. The `longEncode` function uses the `length` method of the input string to determine the length of the string and then calls the `longEncode` helper function to perform the actual encoding."
67299dbda23f7e5639814e9f,"it parses the given hash into an array of integers and validates the z, x, and y values before returning them as a String."
67299dbda23f7e5639814ea0,"This method encodes a geohash to a string representation. It takes in a double value for the longitude, latitude, and level as input."
67299dbda23f7e5639814ea1,"Tests that a resource with the same name but in a different package is not loaded by an {@link EmbeddedImplClassLoader}."
67299dbda23f7e5639814ea2,"This function checks the given manifest file to see if it requires a newer Java version than the one used by the current system. If so, it throws an `IllegalStateException`."
67299dbda23f7e5639814ea3,"The method checks that the order of elements in the array is correct, starting from the specified index `start` and having a length of `length`."
67299dbda23f7e5639814ea4,"Sorts the given array of double values in ascending order using a stable sort algorithm. The natural ordering of the values is used to compare them. This implementation considers all pairs of values equal if they are within the specified tolerance."
67299dbda23f7e5639814ea5,"The function combines new data with existing data in a centroids buffer using a compression parameter to determine when two centroids should be merged together."
67299dbda23f7e5639814ea6,"the function is used to find the Elastic APM agent jar file in the current application's installation directory, which is necessary for the application to work correctly."
67299dbda23f7e5639814ea7,"This method is used to forcefully stop a process, by sending a signal to its underlying operating system process. It first checks that the process is not detached before proceeding. If it is not detached, it destroys the process using the `destroyForcibly()` method of the `Process` object, which sets the process state to terminated and sends a signal to the operating system to kill the process. The method then waits for the process to exit by calling the `waitFor()` method, which returns an integer representing the status code of the process."
67299dbda23f7e5639814ea8,"This method returns a list of versions that are compatible with the current version and the index. The compatibility is determined by the major version number, where versions with the same major version number are considered compatible. If the current version is not specified or if it is not found in the list of all index-compatible versions, an empty list will be returned."
67299dbda23f7e5639814ea9,"Asserts that the number of unassigned tasks in the given cluster state matches the expected value."
67299dbda23f7e5639814eaa,"This method creates a new instance of the `PersistentTasksClusterService` class, which is used to manage persistent tasks in the cluster. The `clusterService` parameter specifies the cluster service that the persistent task service will use to interact with the cluster. The `fn` parameter is a function that is used to assign tasks to nodes in the cluster."
67299dbda23f7e5639814eab,"This method returns an Optional that contains the cause if it is an instance of Error, otherwise it returns an empty Optional."
67299dbda23f7e5639814eac,"Collects all shard data paths in the given DataPath[]."
67299dbda23f7e5639814ead,"The Javadoc comment for the `initializeAsNew` method provides a high-level overview of the function's purpose and expected behavior. It also includes some additional information about the function's return value, parameters, and exceptions that may be thrown."
67299dbda23f7e5639814eae,"This method cancels the relocation process of a shard and updates the list of assigned shards. It first decrements the number of relocating shards, then creates a new instance of `ShardRouting` with the same shard ID, primary flag, and current node ID as the original shard, but with a state of `STARTED` and an allocation ID that has been cancelled due to a failed relocation. Finally, it updates the list of assigned shards by replacing the original shard with the new instance."
67299dbda23f7e5639814eaf,"The function returns a set of strings representing the resolved expressions."
67299dbda23f7e5639814eb0,"Returns `true` if all indices in the specified collection are explicitly set to match all patterns, `false` otherwise."
67299dbda23f7e5639814eb1,"`close()` method closes the phaser, allowing any in-flight requests to complete before terminating. It uses `awaitClose(30, TimeUnit.SECONDS)` to wait for all in-flight requests to complete, and then sets the `isClosing` flag to true. If an `InterruptedException` is thrown while waiting for the phaser to terminate, it calls `Thread.currentThread().interrupt()` to set the interrupt flag on the current thread."
67299dbda23f7e5639814eb2,"This method returns a list of `TaskGroup` objects that represent the task groups for this job. The `TaskGroup` class represents a group of tasks that share the same parent task, and provides methods to access information about the tasks in the group. This method first builds a map of all tasks in the job using the `buildTaskGroups()` method, and then returns the top-level tasks as a list of `TaskGroup` objects."
67299dbda23f7e5639814eb3,"Scales down a value by the probability of sampling if necessary."
67299dbda23f7e5639814eb4,"Returns the input value scaled up by the sampling probability if it is sampled, or the original value otherwise."
67299dbda23f7e5639814eb5,"Converts a long hash value into a string representation of its X, Y, and zoom values."
67299dbda23f7e5639814eb6,"Adds a range to the aggregation with an unbounded from value and a specified to value. The range is added to the list of ranges in this builder."
67299dbda23f7e5639814eb7,"Adds a range aggregation with an unbounded ""from"" value."
67299dbda23f7e5639814eb8,"The `getLeafCollector` method gets a `LeafBucketCollector` instance from the `next` parameter, which is a `LeafBucketCollector` instance that was created by a previous call to this method."
67299dbda23f7e5639814eb9,"Submits a cluster state update task to the ClusterService."
67299dbda23f7e5639814eba,"Returns the value of a field at the specified path as a byte array."
67299dbda23f7e5639814ebb,"The `getRetentionLeases()` method returns the current retention leases for the shard, as retrieved from the `replicationTracker`."
67299dbda23f7e5639814ebc,"retrieving the retention leases for this shard."
67299dbda23f7e5639814ebd,"Checks if a string has a length greater than 0."
67299dbda23f7e5639814ebe,"Returns a runnable that preserves the current context when executing the given command."
67299dbda23f7e5639814ebf," Fast forwards to a specified count down."
67299dbda23f7e5639814ec0,"this implementation of the `simpleMatch` function provides a simple and efficient way to perform matching operations on strings that may contain wildcards in a case-insensitive manner."
67299dbda23f7e5639814ec1,"Updates dynamic settings in the target {@link Settings} with values from the provided {@link Settings}."
67299dbda23f7e5639814ec2,"Formats an InetAddress as a String, using the PortsRange as a parameter."
67299dbda23f7e5639814ec3,"Closes a channel. If the channel is non-blocking, this method will block until the close operation is complete."
